company,rating,title,pros,cons,reviewer_title,reviewer_location,datetime,is_current_job
Sourced Group,4,"Customer Centric, Technology Driven with great working culture.","I am with Sourced just about a year and my experience so far is nothing less than awesome. 

Strong cloud expertise ,collaborative and supportive team environment with an opportunity to work with large well known enterprises on complex and challenging projects. 
Top notch executive team with lot of transparency. Easy to approach for any questions or concerns.
And it's not always about work. There are regular team building events, gatherings and laughs.","Initially felt out of place when i joined due to lack of few processes. Took a bit of figuring out. But i guess that's part of any rapidly growing organisation. 
Experience has been positive thereafter.", Consultant, Singapore,1-Jun-20,TRUE
Sourced Group,5,One of the best company culture worked in.,Humble lead and good working relationship between peers. Nice people to work with. Good benefits and pay.,Require a lot of time to understand the way they are working so the learning curve initially is super high but it's the best practice out there in the market. Hiring time is slightly longer than average but worth the wait., Cloud Analyst, Singapore,31-May-20,TRUE
Squarepoint Capital,5,Cooperative and Inclusive Hedge fund,Flexible hours Good perks Smart and accessible colleagues,Cooperative: your footprint is merge with others, Quantitative Researcher, Singapore,17-Jun-23,TRUE
Squarepoint Capital,5,Good compnay,"Good pay, good training, intense coorperation",Working hours a bit long, Quantitative Researcher, Singapore,17-May-23,TRUE
Squarepoint Capital,5,Review,"Free pantry, lunch and medical benefits",Limited career progression. Unstructured graduate program, Desk Quantitative Analyst, Singapore,25-Apr-22,TRUE
Squarepoint Capital,1,"""Global Process""",Free food is no doubt attractive. I guess that's just it.,"This place is all about ""Global process"" but I hope they know that we are all located in different countries with different laws & legislations/rules & importantly different cultures. This place totally ignores that which is horrid.

The narcissism in this company is striking so imagine your boss makes a mistake, she'll just stay silent & detached & you'll not hear from her until you approach her to apologize. It happened to me & I still to this day have no clue why she (my boss) acts like that.

At Squarepoint, do not dream of sharing matters close to your heart like for example the state of your mental health. I came clean about my anxiety issues to my boss but she shuts me down & had no sympathy for me while I cried in the meeting room in front of her. I had to thank her though because she terminated me anyways for being the strongest person in the room to have the courage to talk to her about my health. 
It's unfortunate because I once looked up to most of the senior managers here including my ex-boss as an inspiration to work hard but little did I know that they themselves have an outstanding personality issues. Most likely suppressed & brought it to work.

Btw, I'm a Singaporean working in Singapore but my reporting line was in London. In Singapore, this is not allowed due to transparency should things go wrong but hey, it's ""Global Process""", Anonymous Employee, Singapore,29-Aug-21,FALSE
PayPal,5,great place to work,great teams and dynamic people,"too US centric maybe, that could be improved.", Senior Software Engineer, Singapore,2-May-23,TRUE
PayPal,5,Good Employer in Market,"Great culture, Good Benefits, Good exposure to global teams",Not a lot. Directions can change faster sometimes., Staff Software Engineer, Singapore,12-Apr-23,TRUE
PayPal,4,Decent workplace,#NAME?,#NAME?, Software Engineer 3, Singapore,27-Feb-23,TRUE
PayPal,4,Very good company,Very good work life balance with supportive managers,"Because of a big company, technical challenges can be less", Software Engineer, Singapore,20-Feb-23,TRUE
PayPal,4,Good place to work,"Strong team, good managers supportive management.",High work load and occasional layoffs., Senior Engineer, Singapore,21-Feb-23,TRUE
PayPal,4,Good work life balance,Good work life balance Supportive manager in career advise and work flexibility,Limited project scope which are not recognised as value add to company biggest priorities, Software Engineer, Singapore,25-Jan-23,TRUE
PayPal,5,Best People oriented company,"Best curated benefits, awesome people culture","not at the moment, NA", Test Lead, Singapore,9-Jan-23,TRUE
PayPal,5,Dev,"Good env, good people and gool bosses",I don not have any cons, Software Developer, Singapore,6-Jan-23,TRUE
PayPal,5,Many opportunities to grow,Growth opportunities Facilities Salary latest technologies,"Lot of peer pressure. Need to commit more time, if you want to grow.", Software Engineer 3, Singapore,23-Nov-22,TRUE
PayPal,5,Great place to work,"PayPal has amazing culture that breeds collaboration and peer recognition.
Benefits and compensation are above market average.
Excellent work life balance.
Growth is very much one of the focus.",Nothing that comes to mind atm, Infosec Engineer, Singapore,25-Feb-22,TRUE
PayPal,2,WLB dependent on teams,Good leaders in Singapore site,Working on weekends forced by the middle managers, MTS1 Software Engineer, Singapore,6-Apr-22,TRUE
PayPal,5,good overall,"good mentor, good rsu, can be vetted","sometime aircon not work, late food delivery", Software Engineer, Singapore,28-Mar-22,TRUE
PayPal,5,Great place to work,"Great benefits, flexible work schedule.",Might not be as challenging., Software Engineer, Singapore,21-Mar-22,TRUE
PayPal,5,great,"stocks, allowance, bonus, espp, insurace",nohing to hilight. so far good, Software Engineer III, Singapore,8-Mar-22,TRUE
PayPal,4,Decent company to work at,"Decent compensation, great co-workers and environment. Great work life balance",Work might not be that challenging and fulfilling, Software Engineer, Singapore,23-Feb-22,TRUE
PayPal,4,Good benefits,Good benefits and work life balance,Salary increment is quite low, Software Engineer, Singapore,12-Mar-22,TRUE
PayPal,3,Career stagnation,Overall Work culture is good,No career progression for people that actually contribute, MTS1 Software Engineer, Singapore,3-Mar-22,TRUE
PayPal,5,Great Company,Good comp compare to the industry,less work-life balance compare to the industry, SRE Manager, Singapore,4-Dec-21,TRUE
PayPal,4,A pretty decent place to work at,"- Good wlb
- Decent compensation",#NAME?, Software Engineer I, Singapore,2-Dec-21,TRUE
PayPal,5,Good,Good work-life balance of you chooses to. Great experience. Good career opportunities. Stock options and ESPP.,Very frequent org restructures. Salary Low compared to other bug companies but have other benefits., Senior Software Engineer, Singapore,23-Oct-21,TRUE
PayPal,5,Review,"Best work culture , Good Perks, Energetic work place",Not many. Re-Orgs are quite frequent., Senior Software Engineer, Singapore,27-Oct-21,FALSE
